locus_tag	ftype	length_bp	gene	EC_number	COG	product
GCDEOBMB_02771	CDS	2322				helicase
GCDEOBMB_02772	CDS	297				hypothetical protein
GCDEOBMB_02773	CDS	1521				hypothetical protein
GCDEOBMB_02774	CDS	324				hypothetical protein
GCDEOBMB_02775	CDS	441			COG2764	putative protein
GCDEOBMB_02776	CDS	822				oxidoreductase
GCDEOBMB_02777	CDS	228				hypothetical protein
GCDEOBMB_02778	CDS	396				hypothetical protein
GCDEOBMB_02779	CDS	768	ampDh3			protein AmpDh3
GCDEOBMB_02780	CDS	474				hypothetical protein
GCDEOBMB_02781	CDS	1317				divalent metal cation transporter MntH
GCDEOBMB_02782	CDS	702				haloacid dehalogenase
GCDEOBMB_02783	CDS	1248				major facilitator superfamily transporter
GCDEOBMB_02784	CDS	1296				hypothetical protein
GCDEOBMB_02785	CDS	1248	cefD	5.1.1.17	COG0520	Isopenicillin N epimerase
GCDEOBMB_02786	CDS	435				hypothetical protein
GCDEOBMB_02787	CDS	954				transcriptional regulator
GCDEOBMB_02788	CDS	885				transcriptional regulator
GCDEOBMB_02789	CDS	426				ring-cleaving dioxygenase
GCDEOBMB_02790	CDS	273				hypothetical protein
GCDEOBMB_02791	CDS	747				hypothetical protein
GCDEOBMB_02792	CDS	198				hypothetical protein
GCDEOBMB_02793	CDS	729				hypothetical protein
GCDEOBMB_02794	CDS	549				hypothetical protein
GCDEOBMB_02795	CDS	843				hypothetical protein
GCDEOBMB_02796	CDS	489				Single-stranded DNA-binding protein
GCDEOBMB_02797	CDS	1920	topA_3	5.99.1.2		DNA topoisomerase I
GCDEOBMB_02798	CDS	753				hypothetical protein
GCDEOBMB_02799	CDS	1890				hypothetical protein
GCDEOBMB_02800	CDS	1974	rapA	3.6.4.-		RNA polymerase-associated protein RapA
GCDEOBMB_02801	CDS	1125				hypothetical protein
GCDEOBMB_02802	CDS	1710				hypothetical protein
GCDEOBMB_02803	CDS	1326				hypothetical protein
GCDEOBMB_02804	CDS	534				hypothetical protein
GCDEOBMB_02805	CDS	1581				hypothetical protein
GCDEOBMB_02806	CDS	1080	tcpE			Toxin coregulated pilus biosynthesis protein E
GCDEOBMB_02807	CDS	531				hypothetical protein
GCDEOBMB_02808	CDS	954	pilT_2		COG2805	Twitching mobility protein
GCDEOBMB_02809	CDS	1380				hypothetical protein
GCDEOBMB_02810	CDS	438				hypothetical protein
GCDEOBMB_02811	CDS	642				hypothetical protein
GCDEOBMB_02812	CDS	1035				hypothetical protein
GCDEOBMB_02813	CDS	390				hypothetical protein
GCDEOBMB_02814	CDS	177				hypothetical protein
GCDEOBMB_02815	CDS	135				hypothetical protein
GCDEOBMB_02816	CDS	489				hypothetical protein
GCDEOBMB_02817	CDS	159				hypothetical protein
GCDEOBMB_02818	CDS	198				hypothetical protein
GCDEOBMB_02819	CDS	252				hypothetical protein
GCDEOBMB_02820	CDS	861				IS3 family transposase ISStma5
GCDEOBMB_02821	CDS	288				IS3 family transposase ISStma5
GCDEOBMB_02822	CDS	273				hypothetical protein
GCDEOBMB_02823	CDS	699				hypothetical protein
GCDEOBMB_02824	CDS	756				hypothetical protein
GCDEOBMB_02825	CDS	582				hypothetical protein
GCDEOBMB_02826	CDS	501				hypothetical protein
GCDEOBMB_02827	CDS	270				hypothetical protein
GCDEOBMB_02828	CDS	2232				hypothetical protein
GCDEOBMB_02829	CDS	750				hypothetical protein
GCDEOBMB_02830	CDS	1482	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
GCDEOBMB_02831	CDS	1110				hypothetical protein
GCDEOBMB_02832	CDS	300				hypothetical protein
GCDEOBMB_02833	CDS	339				hypothetical protein
GCDEOBMB_02834	CDS	150				hypothetical protein
GCDEOBMB_02835	CDS	357				hypothetical protein
GCDEOBMB_02836	CDS	387				hypothetical protein
GCDEOBMB_02837	CDS	660				hypothetical protein
GCDEOBMB_02838	CDS	885				hypothetical protein
GCDEOBMB_02839	CDS	1506				hypothetical protein
GCDEOBMB_02840	CDS	444				hypothetical protein
GCDEOBMB_02841	CDS	2943				hypothetical protein
GCDEOBMB_02842	CDS	285				hypothetical protein
GCDEOBMB_02843	CDS	660				hypothetical protein
GCDEOBMB_02844	CDS	219				hypothetical protein
GCDEOBMB_02845	CDS	624				hypothetical protein
GCDEOBMB_02846	CDS	939				hypothetical protein
GCDEOBMB_02847	CDS	1383				hypothetical protein
GCDEOBMB_02848	CDS	348				hypothetical protein
GCDEOBMB_02849	CDS	1536				hypothetical protein
GCDEOBMB_02850	CDS	354				hypothetical protein
GCDEOBMB_02851	CDS	273				hypothetical protein
GCDEOBMB_02852	CDS	327				hypothetical protein
GCDEOBMB_02853	CDS	915				hypothetical protein
GCDEOBMB_02854	CDS	240				hypothetical protein
GCDEOBMB_02855	CDS	1920				hypothetical protein
GCDEOBMB_02856	CDS	1350	xerC_2			Tyrosine recombinase XerC
GCDEOBMB_02857	tRNA	76				tRNA-Lys(ttt)
GCDEOBMB_02858	tRNA	77				tRNA-Pro(tgg)
GCDEOBMB_02859	tRNA	76				tRNA-Asn(gtt)
GCDEOBMB_02860	CDS	2565	clpB			chaperone protein ClpB
GCDEOBMB_02861	CDS	729	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
GCDEOBMB_02862	CDS	963	rluD			pseudouridine synthase
GCDEOBMB_02863	CDS	1026	comL			competence protein ComL
GCDEOBMB_02864	CDS	246				hypothetical protein
GCDEOBMB_02865	CDS	1593	pilS			two-component sensor PilS
GCDEOBMB_02866	CDS	1338	pilR			two-component response regulator PilR
GCDEOBMB_02867	CDS	1095				D-amino acid oxidase
GCDEOBMB_02868	CDS	510	fimT			type 4 fimbrial biogenesis protein FimT
GCDEOBMB_02869	CDS	507	fimU			type 4 fimbrial biogenesis protein FimU
GCDEOBMB_02870	CDS	558	pilV			type 4 fimbrial biogenesis protein PilV
GCDEOBMB_02871	CDS	825	pilW			type 4 fimbrial biogenesis protein PilW
GCDEOBMB_02872	CDS	588	pilX			type 4 fimbrial biogenesis protein PilX
GCDEOBMB_02873	CDS	3486	pilY1			type 4 fimbrial biogenesis protein PilY1
GCDEOBMB_02874	CDS	348	pilY2			type 4 fimbrial biogenesis protein PilY2
GCDEOBMB_02875	CDS	426	pilE			type 4 fimbrial biogenesis protein PilE
GCDEOBMB_02876	CDS	945	lytB	1.17.7.4		4-hydroxy-3-methylbut-2-enyl diphosphate reductase
GCDEOBMB_02877	CDS	441				FkbP-type peptidyl-prolyl cis-trans isomerase
GCDEOBMB_02878	CDS	510	lspA_2	3.4.23.36		lipoprotein signal peptidase
GCDEOBMB_02879	CDS	2832	ileS	6.1.1.5		isoleucine--tRNA ligase
GCDEOBMB_02880	CDS	939	ribF	2.7.1.26		bifunctional riboflavin kinase/FMN adenylyltransferase
GCDEOBMB_02881	CDS	1497	murJ		COG0728	putative lipid II flippase MurJ
GCDEOBMB_02882	CDS	276	rpsT			30S ribosomal protein S20
GCDEOBMB_02883	CDS	465				hypothetical protein
GCDEOBMB_02884	CDS	1119	proB	2.7.2.11		gamma-glutamyl kinase
GCDEOBMB_02885	CDS	1221	obg			GTPase ObgE
GCDEOBMB_02886	CDS	258	rpmA			50S ribosomal protein L27
GCDEOBMB_02887	CDS	312	rplU			50S ribosomal protein L21
GCDEOBMB_02888	CDS	969	ispB			octaprenyl-diphosphate synthase
GCDEOBMB_02889	CDS	225				hypothetical protein
GCDEOBMB_02890	CDS	2028				cytochrome C
GCDEOBMB_02891	CDS	618	fklB			peptidyl-prolyl cis-trans isomerase FklB
GCDEOBMB_02892	CDS	306				hypothetical protein
GCDEOBMB_02893	CDS	489				hypothetical protein
GCDEOBMB_02894	CDS	342				hypothetical protein
GCDEOBMB_02895	CDS	2454				ATP-dependent protease
GCDEOBMB_02896	CDS	327				hypothetical protein
GCDEOBMB_02897	CDS	489				hypothetical protein
GCDEOBMB_02898	CDS	1857				hypothetical protein
GCDEOBMB_02899	CDS	555	ybiA	3.2.2.-	COG3236	N-glycosidase YbiA
GCDEOBMB_02900	CDS	1596	rtcR			transcriptional regulator RtcR
GCDEOBMB_02901	tRNA	74				tRNA-Arg(acg)
GCDEOBMB_02902	CDS	1146				hypothetical protein
GCDEOBMB_02903	CDS	1215	rtcB_1	6.5.1.-	COG1690	RNA-splicing ligase RtcB
GCDEOBMB_02904	CDS	813				hypothetical protein
GCDEOBMB_02905	CDS	1026	rtcA	6.5.1.4		RNA 3'-terminal-phosphate cyclase
GCDEOBMB_02906	CDS	378				hypothetical protein
GCDEOBMB_02907	CDS	1041	ccpR			cytochrome C551 peroxidase
GCDEOBMB_02908	CDS	1338	gdhA	1.4.1.4		glutamate dehydrogenase
GCDEOBMB_02909	CDS	1437			COG2067	47 kDa outer membrane protein
GCDEOBMB_02910	CDS	489	pra			protein activator
GCDEOBMB_02911	CDS	1278				multidrug resistance protein
GCDEOBMB_02912	CDS	1482				hypothetical protein
GCDEOBMB_02913	CDS	1194				ABC transporter permease
GCDEOBMB_02914	CDS	714				ABC transporter ATP-binding protein
GCDEOBMB_02915	CDS	1665				ABC transporter ATP-binding protein
GCDEOBMB_02916	CDS	264				hypothetical protein
GCDEOBMB_02917	CDS	636				transcriptional regulator
GCDEOBMB_02918	CDS	1440	oprJ			multidrug efflux outer membrane protein OprJ
GCDEOBMB_02919	CDS	3132	mexD			resistance-nodulation-cell division (RND) multidrug efflux transporter MexD
GCDEOBMB_02920	CDS	1065	mexC			resistance-nodulation-cell division (RND) multidrug efflux membrane fusion protein MexC
GCDEOBMB_02921	CDS	564	nfxB			transcriptional regulator NfxB
GCDEOBMB_02922	CDS	4248	morA			motility regulator
GCDEOBMB_02923	CDS	816				hypothetical protein
GCDEOBMB_02924	CDS	2136				hypothetical protein
GCDEOBMB_02925	CDS	414				hypothetical protein
GCDEOBMB_02926	CDS	471				IS66 family transposase ISPpu30
GCDEOBMB_02927	CDS	516				hypothetical protein
GCDEOBMB_02928	CDS	1122				3-oxoacyl-ACP synthase
GCDEOBMB_02929	CDS	612				ECF subfamily sigma-70 factor
GCDEOBMB_02930	CDS	240				hypothetical protein
GCDEOBMB_02931	CDS	315				hypothetical protein
GCDEOBMB_02932	CDS	855				hypothetical protein
GCDEOBMB_02933	CDS	735				hypothetical protein
GCDEOBMB_02934	CDS	591				hypothetical protein
GCDEOBMB_02935	CDS	1317	oprO			pyrophosphate-specific outer membrane porin OprO
GCDEOBMB_02936	CDS	1323	oprP			phosphate-specific outer membrane porin OprP
GCDEOBMB_02937	CDS	300				hypothetical protein
GCDEOBMB_02938	CDS	813				short-chain dehydrogenase
GCDEOBMB_02939	CDS	423				hypothetical protein
GCDEOBMB_02940	CDS	330				hypothetical protein
GCDEOBMB_02941	CDS	288				hypothetical protein
GCDEOBMB_02942	CDS	384				hypothetical protein
GCDEOBMB_02943	CDS	4347				ATP-dependent DNA helicase
GCDEOBMB_02944	CDS	3480				two-component sensor
GCDEOBMB_02945	CDS	570				hypothetical protein
GCDEOBMB_02946	CDS	855				transcriptional regulator
GCDEOBMB_02947	CDS	2166				TonB-dependent receptor
GCDEOBMB_02948	CDS	1875	lplT			Lysophospholipid transporter LplT
GCDEOBMB_02949	CDS	210	capB			major cold shock protein CspA
GCDEOBMB_02950	CDS	315				transporter
GCDEOBMB_02951	CDS	936				transporter
GCDEOBMB_02952	CDS	921				recombination associated protein RdgC
GCDEOBMB_02953	CDS	762				FkbP-type peptidyl-prolyl cis-trans isomerase
GCDEOBMB_02954	CDS	432				hypothetical protein
GCDEOBMB_02955	CDS	747				hypothetical protein
GCDEOBMB_02956	CDS	312				transcriptional regulator
GCDEOBMB_02957	CDS	366				hypothetical protein
GCDEOBMB_02958	CDS	480				hypothetical protein
GCDEOBMB_02959	CDS	1749				hypothetical protein
GCDEOBMB_02960	CDS	2130	prc			tail-specific protease
GCDEOBMB_02961	CDS	963				oxidoreductase
GCDEOBMB_02962	CDS	651		3.1.3.-	COG0560	putative phosphatase
GCDEOBMB_02963	CDS	996				ABC transporter ATP-binding protein
GCDEOBMB_02964	CDS	798				ABC transporter permease
GCDEOBMB_02965	CDS	840				ABC transporter permease
GCDEOBMB_02966	CDS	810				hypothetical protein
GCDEOBMB_02967	CDS	1059				hypothetical protein
GCDEOBMB_02968	CDS	717				transcriptional regulator
GCDEOBMB_02969	CDS	552	rimJ_1			ribosomal protein alanine acetyltransferase
GCDEOBMB_02970	CDS	1290				aminopeptidase
GCDEOBMB_02971	CDS	636	rluA			pseudouridine synthase
GCDEOBMB_02972	CDS	255	minE			cell division topological specificity factor MinE
GCDEOBMB_02973	CDS	816	minD			cell division inhibitor MinD
GCDEOBMB_02974	CDS	792	minC			septum formation inhibitor
GCDEOBMB_02975	CDS	939				lipid A biosynthesis lauroyl acyltransferase
GCDEOBMB_02976	CDS	1170				hypothetical protein
GCDEOBMB_02977	CDS	858				quercetin 2,3-dioxygenase
GCDEOBMB_02978	CDS	804				hypothetical protein
GCDEOBMB_02979	CDS	1362				hypothetical protein
GCDEOBMB_02980	CDS	222				hypothetical protein
GCDEOBMB_02981	CDS	858				glycine betaine-binding protein
GCDEOBMB_02982	CDS	312	yjcH_1		COG3162	Inner membrane protein YjcH
GCDEOBMB_02983	CDS	1656				acetate permease
GCDEOBMB_02984	CDS	1800				hypothetical protein
GCDEOBMB_02985	CDS	627				DNA polymerase III subunit epsilon
GCDEOBMB_02986	CDS	159				hypothetical protein
GCDEOBMB_02987	CDS	1125				hypothetical protein
GCDEOBMB_02988	CDS	267				hypothetical protein
GCDEOBMB_02989	CDS	1833				ABC transporter ATP-binding protein/permease
GCDEOBMB_02990	CDS	564	ppiA			peptidyl-prolyl cis-trans isomerase A
GCDEOBMB_02991	CDS	828				hydrolase
GCDEOBMB_02992	CDS	930				transcriptional regulator
GCDEOBMB_02993	CDS	318				hypothetical protein
GCDEOBMB_02994	CDS	642	azoR3			FMN-dependent NADH-azoreductase
GCDEOBMB_02995	CDS	744				hypothetical protein
GCDEOBMB_02996	CDS	387	gcvH1_1			glycine cleavage system protein H
GCDEOBMB_02997	CDS	840	azoB	1.7.-.-		NAD(P)H azoreductase
GCDEOBMB_02998	CDS	618	gstB	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
GCDEOBMB_02999	CDS	555	fldP			Flavodoxin FldP
GCDEOBMB_03000	CDS	954				transcriptional regulator
GCDEOBMB_03001	CDS	894				hypothetical protein
GCDEOBMB_03002	CDS	336	csaA			molecular chaperone CsaA
GCDEOBMB_03003	CDS	765				transcriptional regulator
GCDEOBMB_03004	CDS	813	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
GCDEOBMB_03005	CDS	1056				glycosyl transferase family protein
GCDEOBMB_03006	CDS	1341	cyaB			protein CyaB
GCDEOBMB_03007	CDS	318				hypothetical protein
GCDEOBMB_03008	CDS	996				transcriptional regulator
GCDEOBMB_03009	CDS	645				hypothetical protein
GCDEOBMB_03010	CDS	939				hypothetical protein
GCDEOBMB_03011	CDS	795				ABC transporter ATP-binding protein
GCDEOBMB_03012	CDS	1146				ABC transporter permease
GCDEOBMB_03013	CDS	1455	trkH_1			potassium uptake protein TrkH
GCDEOBMB_03014	CDS	372				hypothetical protein
GCDEOBMB_03015	CDS	561	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
GCDEOBMB_03016	CDS	477				hypothetical protein
GCDEOBMB_03017	CDS	1338				two-component sensor
GCDEOBMB_03018	CDS	441				hypothetical protein
GCDEOBMB_03019	CDS	678				two-component response regulator
GCDEOBMB_03020	CDS	366				hypothetical protein
GCDEOBMB_03021	CDS	300	yciI		COG2350	Protein YciI
GCDEOBMB_03022	CDS	588				intracellular septation protein A
GCDEOBMB_03023	CDS	888	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
GCDEOBMB_03024	CDS	630	yciO		COG0009	putative protein YciO
GCDEOBMB_03025	CDS	891	scpA			Segregation and condensation protein A
GCDEOBMB_03026	CDS	999	scpB			Segregation and condensation protein B
GCDEOBMB_03027	CDS	531				hypothetical protein
GCDEOBMB_03028	CDS	213				hypothetical protein
GCDEOBMB_03029	CDS	1005	gapA			glyceraldehyde 3-phosphate dehydrogenase
GCDEOBMB_03030	CDS	1827	edd	4.2.1.12		phosphogluconate dehydratase
GCDEOBMB_03031	CDS	996	glk	2.7.1.2		glucokinase
GCDEOBMB_03032	CDS	729	gltR			two-component response regulator GltR
GCDEOBMB_03033	CDS	1449				two-component sensor
GCDEOBMB_03034	CDS	1263				sugar ABC transporter substrate-binding protein
GCDEOBMB_03035	CDS	933				sugar ABC transporter permease
GCDEOBMB_03036	CDS	846				sugar ABC transporter permease
GCDEOBMB_03037	CDS	1161				ABC transporter ATP-binding protein
GCDEOBMB_03038	CDS	1365	oprB_2			porin B
GCDEOBMB_03039	CDS	852	yeaD_1	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
GCDEOBMB_03040	CDS	858				HTH-type transcriptional regulator
GCDEOBMB_03041	CDS	1470	zwf	1.1.1.49		glucose-6-phosphate 1-dehydrogenase
GCDEOBMB_03042	CDS	717	pgl			6-phosphogluconolactonase
GCDEOBMB_03043	CDS	663		4.1.2.14		2-dehydro-3-deoxy-phosphogluconate aldolase
GCDEOBMB_03044	CDS	438				hypothetical protein
GCDEOBMB_03045	CDS	1161				ribosomal large subunit pseudouridine synthase B
GCDEOBMB_03046	CDS	378				hypothetical protein
GCDEOBMB_03047	CDS	924				hypothetical protein
GCDEOBMB_03048	CDS	1215	gltS			glutamate/sodium ion symporter GltS
GCDEOBMB_03049	CDS	936		3.5.3.8		formimidoylglutamase
GCDEOBMB_03050	CDS	729				transcriptional regulator
GCDEOBMB_03051	CDS	741				short-chain dehydrogenase
GCDEOBMB_03052	CDS	672				phosphoglycolate phosphatase
GCDEOBMB_03053	CDS	699	ubiG	2.1.1.64		ubiquinone biosynthesis O-methyltransferase
GCDEOBMB_03054	CDS	1335				N-ethylammeline chlorohydrolase
GCDEOBMB_03055	CDS	1077		5.3.1.23		methylthioribose-1-phosphate isomerase
GCDEOBMB_03056	CDS	2766	gyrA			DNA gyrase subunit A
GCDEOBMB_03057	CDS	1086	serC	2.6.1.52		3-phosphoserine/phosphohydroxythreonine aminotransferase
GCDEOBMB_03058	CDS	1098	pheA			bifunctional chorismate mutase/prephenate dehydratase
GCDEOBMB_03059	CDS	1146	hisC2	2.6.1.9		histidinol-phosphate aminotransferase
GCDEOBMB_03060	CDS	2241	aroA	2.5.1.19		3-phosphoshikimate 1-carboxyvinyltransferase
GCDEOBMB_03061	CDS	690	cmk	2.7.4.14		cytidylate kinase
GCDEOBMB_03062	CDS	1680	rpsA			30S ribosomal protein S1
GCDEOBMB_03063	CDS	285	himD			integration host factor subunit beta
GCDEOBMB_03064	CDS	1038	wzz_2			O-antigen chain length regulator
GCDEOBMB_03065	CDS	1236	rfbX		COG2244	Putative O-antigen transporter
GCDEOBMB_03066	CDS	1005				hypothetical protein
GCDEOBMB_03067	CDS	1236				hypothetical protein
GCDEOBMB_03068	CDS	1035	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
GCDEOBMB_03069	CDS	1119	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
GCDEOBMB_03070	CDS	1131	wbpI			UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimeras
GCDEOBMB_03071	CDS	1203				hypothetical protein
GCDEOBMB_03072	CDS	945	wbpK			NAD-dependent epimerase/dehydratase
GCDEOBMB_03073	CDS	1026	wbpL			glycosyltransferase WbpL
GCDEOBMB_03074	CDS	1998	wbpM			nucleotide sugar epimerase/dehydratase WbpM
GCDEOBMB_03075	CDS	330				hypothetical protein
GCDEOBMB_03076	tRNA	76				tRNA-Asn(gtt)
GCDEOBMB_03077	CDS	1197		2.6.1.57		aspartate aminotransferase
GCDEOBMB_03078	CDS	2013	uvrB			excinuclease ABC subunit B
GCDEOBMB_03079	CDS	1560				major facilitator superfamily transporter
GCDEOBMB_03080	CDS	1035				secretion protein
GCDEOBMB_03081	CDS	921				transcriptional regulator
GCDEOBMB_03082	CDS	1485	gltX	6.1.1.17		glutamate--tRNA ligase
GCDEOBMB_03083	tRNA	76				tRNA-Ala(ggc)
GCDEOBMB_03084	tRNA	76				tRNA-Glu(ttc)
GCDEOBMB_03085	tRNA	76				tRNA-Ala(ggc)
GCDEOBMB_03086	tRNA	76				tRNA-Glu(ttc)
GCDEOBMB_03087	CDS	543				transcriptional regulator
GCDEOBMB_03088	CDS	858				hydrolase
GCDEOBMB_03089	CDS	648				aldolase
GCDEOBMB_03090	CDS	438				hypothetical protein
GCDEOBMB_03091	CDS	960				tRNA-dihydrouridine synthase C
GCDEOBMB_03092	CDS	747				short-chain dehydrogenase
GCDEOBMB_03093	CDS	804				hypothetical protein
GCDEOBMB_03094	CDS	450	ibpA			heat-shock protein IbpA
GCDEOBMB_03095	CDS	1329				hypothetical protein
GCDEOBMB_03096	CDS	912				transcriptional regulator
GCDEOBMB_03097	CDS	378	yabJ_1	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
GCDEOBMB_03098	CDS	894				transcriptional regulator
GCDEOBMB_03099	CDS	1425	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
GCDEOBMB_03100	CDS	639	leuD	4.2.1.33		isopropylmalate isomerase small subunit
GCDEOBMB_03101	CDS	762	ycgJ	2.1.1.-		putative methyltransferase YcgJ
GCDEOBMB_03102	CDS	1083	leuB	1.1.1.85		3-isopropylmalate dehydrogenase
GCDEOBMB_03103	CDS	1113	asd	1.2.1.11		aspartate-semialdehyde dehydrogenase
GCDEOBMB_03104	CDS	1011		1.2.1.11		aspartate-semialdehyde dehydrogenase
GCDEOBMB_03105	CDS	2775	fimV			motility protein FimV
GCDEOBMB_03106	CDS	858	truA	5.4.99.12		tRNA pseudouridine synthase A
GCDEOBMB_03107	CDS	636	trpF	5.3.1.24		N-(5'-phosphoribosyl)anthranilate isomerase
GCDEOBMB_03108	CDS	873	accD	6.4.1.2		acetyl-CoA carboxylase carboxyltransferase subunit beta
GCDEOBMB_03109	CDS	1290	folC			folylpolyglutamate synthetase
GCDEOBMB_03110	CDS	261				hypothetical protein
GCDEOBMB_03111	CDS	222				hypothetical protein
GCDEOBMB_03112	CDS	216			COG3360	Dodecin
GCDEOBMB_03113	CDS	888	trpI			HTH-type transcriptional regulator TrpI
GCDEOBMB_03114	CDS	1209	trpB	4.2.1.20		tryptophan synthase subunit beta
GCDEOBMB_03115	CDS	807	trpA	4.2.1.20		tryptophan synthase subunit alpha
GCDEOBMB_03116	CDS	624				two-component response regulator
GCDEOBMB_03117	CDS	366				hypothetical protein
GCDEOBMB_03118	CDS	378				DOPA 4,5-dioxygenase
GCDEOBMB_03119	CDS	900				transcriptional regulator
GCDEOBMB_03120	CDS	1512	betC			choline sulfatase
GCDEOBMB_03121	CDS	924				glycine betaine-binding protein
GCDEOBMB_03122	CDS	342				sulfate transporter
GCDEOBMB_03123	CDS	1155				sulfate transporter
GCDEOBMB_03124	CDS	348				hypothetical protein
GCDEOBMB_03125	CDS	1287	prsA	5.2.1.8		Foldase protein PrsA
GCDEOBMB_03126	CDS	987	plcB			phospholipase C
GCDEOBMB_03127	CDS	825	aroE	1.1.1.25		shikimate dehydrogenase
GCDEOBMB_03128	CDS	918	hemF	1.3.3.3		coproporphyrinogen III oxidase
GCDEOBMB_03129	CDS	978	qor			oxygen-dependent quinone oxidoreductase
GCDEOBMB_03130	CDS	558				threonylcarbamoyl-AMP synthase
GCDEOBMB_03131	CDS	1089				hypothetical protein
GCDEOBMB_03132	CDS	1026				hypothetical protein
GCDEOBMB_03133	CDS	507	def_2	3.5.1.88		peptide deformylase
GCDEOBMB_03134	CDS	945	fmt	2.1.2.9		methionyl-tRNA formyltransferase
GCDEOBMB_03135	CDS	1305				Ribosomal RNA small subunit methyltransferase B
GCDEOBMB_03136	CDS	1374	trkA			potassium transporter inner membrane associated protein
GCDEOBMB_03137	CDS	318				hypothetical protein
GCDEOBMB_03138	CDS	273				hypothetical protein
GCDEOBMB_03139	CDS	654	yhhQ		COG1738	Queuosine precursor transporter
GCDEOBMB_03140	CDS	267				hypothetical protein
GCDEOBMB_03141	CDS	888				lipid A biosynthesis lauroyl acyltransferase
GCDEOBMB_03142	CDS	552	tag			DNA-3-methyladenine glycosidase I
GCDEOBMB_03143	CDS	948	glyQ	6.1.1.14		glycine--tRNA ligase subunit alpha
GCDEOBMB_03144	CDS	2058	glyS	6.1.1.14		glycine--tRNA ligase subunit beta
GCDEOBMB_03145	CDS	1707				hypothetical protein
GCDEOBMB_03146	CDS	537				D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase
GCDEOBMB_03147	CDS	774	lptA_2			lysophosphatidic acid acyltransferase
GCDEOBMB_03148	CDS	2421	gyrB			DNA gyrase subunit B
GCDEOBMB_03149	CDS	1110	recF			DNA replication and repair protein RecF
GCDEOBMB_03150	CDS	1104	dnaN	2.7.7.7		DNA polymerase III subunit beta
GCDEOBMB_03151	CDS	1545	dnaA			chromosome replication initiator DnaA
GCDEOBMB_03152	CDS	135	rpmH			50S ribosomal protein L34
GCDEOBMB_03153	CDS	408	rnpA	3.1.26.5		ribonuclease P
GCDEOBMB_03154	CDS	1737				inner membrane protein translocase subunit YidC
GCDEOBMB_03155	CDS	1368				tRNA modification GTPase TrmE
GCDEOBMB_03156	CDS	225				hypothetical protein
GCDEOBMB_03157	CDS	1893	gidA			tRNA uridine 5-carboxymethylaminomethyl modification protein GidA
GCDEOBMB_03158	CDS	645	gidB			16S rRNA methyltransferase GidB
GCDEOBMB_03159	CDS	789	soj_4			chromosome partitioning protein Soj
GCDEOBMB_03160	CDS	873	spoOJ			chromosome partitioning protein
GCDEOBMB_03161	CDS	381	atpI	3.6.3.14		ATP synthase subunit I
GCDEOBMB_03162	CDS	870	atpB	3.6.3.14		ATP synthase subunit A
GCDEOBMB_03163	CDS	258	atpE	3.6.3.14		ATP synthase subunit C
GCDEOBMB_03164	CDS	471	atpF	3.6.3.14		ATP synthase subunit B
GCDEOBMB_03165	CDS	537	atpH	3.6.3.14		ATP synthase subunit delta
GCDEOBMB_03166	CDS	1545	atpA	3.6.3.14		ATP synthase subunit alpha
GCDEOBMB_03167	CDS	861	atpG	3.6.3.14		ATP synthase subunit gamma
GCDEOBMB_03168	CDS	1377	atpD	3.6.3.14		ATP synthase subunit beta
GCDEOBMB_03169	CDS	426	atpC	3.6.3.14		ATP synthase subunit epsilon
GCDEOBMB_03170	CDS	1365	glmU			bifunctional glucosamine-1-phosphate acetyltransferase/N-acetylglucosamine-1-phosphate uridyltransferase
GCDEOBMB_03171	CDS	510				hypothetical protein
GCDEOBMB_03172	CDS	774	glmR			GlmR transcriptional regulator
GCDEOBMB_03173	CDS	1836	glmS	2.6.1.16		glucosamine--fructose-6-phosphate aminotransferase
GCDEOBMB_03174	CDS	1206				major facilitator superfamily transporter
GCDEOBMB_03175	CDS	576				hypothetical protein
GCDEOBMB_03176	CDS	765				ABC transporter permease
GCDEOBMB_03177	CDS	1200				hypothetical protein
GCDEOBMB_03178	CDS	837				ABC transporter ATP-binding protein
GCDEOBMB_03179	CDS	1068				hypothetical protein
GCDEOBMB_03180	CDS	561				hypothetical protein
GCDEOBMB_03181	CDS	906				transcriptional regulator
GCDEOBMB_03182	CDS	1617				sulfatase
GCDEOBMB_03183	CDS	912				transcriptional regulator
GCDEOBMB_03184	CDS	2370				TonB-dependent receptor
GCDEOBMB_03185	CDS	1341				hypothetical protein
GCDEOBMB_03186	CDS	906	mtlR			transcriptional regulator MtlR
GCDEOBMB_03187	CDS	1311				maltose/mannitol ABC transporter substrate-binding protein
