locus_tag	ftype	length_bp	gene	EC_number	COG	product
PDFLHPBO_03414	CDS	618				methylthioribulose-1-phosphate dehydratase
PDFLHPBO_03415	CDS	1152				MFS metabolite transporter
PDFLHPBO_03416	CDS	1092	aroC	4.2.3.5		chorismate synthase
PDFLHPBO_03417	CDS	984				hypothetical protein
PDFLHPBO_03418	CDS	780				hypothetical protein
PDFLHPBO_03419	CDS	915				50S ribosomal protein L3 glutamine methyltransferase
PDFLHPBO_03420	CDS	597	sttH_1	3.5.2.19		Streptothricin hydrolase
PDFLHPBO_03421	CDS	321				hypothetical protein
PDFLHPBO_03422	CDS	558	smrA	3.1.-.-	COG2840	putative DNA endonuclease SmrA
PDFLHPBO_03423	CDS	546	folE2	3.5.4.16		GTP cyclohydrolase I
PDFLHPBO_03424	CDS	462				bacteriohemerythrin
PDFLHPBO_03425	CDS	381				hypothetical protein
PDFLHPBO_03426	CDS	990	stk1			serine-threonine kinase Stk1
PDFLHPBO_03427	CDS	729	stp1			serine/threonine phosphoprotein phosphatase Stp1
PDFLHPBO_03428	CDS	3528	icmF1_2			type VI secretion protein IcmF
PDFLHPBO_03429	CDS	870				hypothetical protein
PDFLHPBO_03430	CDS	1332				hypothetical protein
PDFLHPBO_03431	CDS	507				hypothetical protein
PDFLHPBO_03432	CDS	1194				hypothetical protein
PDFLHPBO_03433	CDS	141				hypothetical protein
PDFLHPBO_03434	CDS	1512				transcriptional regulator
PDFLHPBO_03435	CDS	2628				ClpA/B-type protease
PDFLHPBO_03436	CDS	1008				hypothetical protein
PDFLHPBO_03437	CDS	1788				hypothetical protein
PDFLHPBO_03438	CDS	408				hypothetical protein
PDFLHPBO_03439	CDS	1476				uricase
PDFLHPBO_03440	CDS	507				hypothetical protein
PDFLHPBO_03441	CDS	1557				hypothetical protein
PDFLHPBO_03442	CDS	603				glutathione S-transferase
PDFLHPBO_03443	CDS	1167				aminotransferase
PDFLHPBO_03444	CDS	477				transcriptional regulator
PDFLHPBO_03445	CDS	636				hypothetical protein
PDFLHPBO_03446	CDS	1197				transporter
PDFLHPBO_03447	CDS	894				transporter
PDFLHPBO_03448	CDS	762				short-chain dehydrogenase
PDFLHPBO_03449	CDS	1005				oxidoreductase
PDFLHPBO_03450	CDS	1722				sulfate transporter
PDFLHPBO_03451	CDS	1959				chemotaxis transducer
PDFLHPBO_03452	CDS	408				hypothetical protein
PDFLHPBO_03453	CDS	609				hypothetical protein
PDFLHPBO_03454	CDS	348				aldehyde-activating protein
PDFLHPBO_03455	CDS	1110				tRNA 2-selenouridine synthase
PDFLHPBO_03456	CDS	1035	selD	2.7.9.3		selenide, water dikinase
PDFLHPBO_03457	CDS	279				hypothetical protein
PDFLHPBO_03458	CDS	1038			COG1752	putative NTE family protein
PDFLHPBO_03459	CDS	606				hypothetical protein
PDFLHPBO_03460	CDS	909		3.5.1.2		glutaminase
PDFLHPBO_03461	CDS	693	kdpE			two-component response regulator KdpE
PDFLHPBO_03462	CDS	2658	kdpD			two-component sensor KdpD
PDFLHPBO_03463	CDS	552	kdpC	3.6.3.12		potassium-transporting ATPase subunit C
PDFLHPBO_03464	CDS	2073	kdpB_1	3.6.3.12		potassium-transporting ATPase subunit B
PDFLHPBO_03465	CDS	1695	kdpA	3.6.3.12		potassium-transporting ATPase subunit A
PDFLHPBO_03466	CDS	90	kdpF	3.6.3.12		potassium-transporting ATPase subunit F
PDFLHPBO_03467	CDS	1155				acyl-CoA dehydrogenase
PDFLHPBO_03468	CDS	867				transcriptional regulator
PDFLHPBO_03469	CDS	786		4.2.1.17		enoyl-CoA hydratase
PDFLHPBO_03470	CDS	1530		1.1.1.157		3-hydroxyacyl-CoA dehydrogenase
PDFLHPBO_03471	CDS	648				transcriptional regulator
PDFLHPBO_03472	CDS	1275				major facilitator superfamily transporter
PDFLHPBO_03473	CDS	1068	ydiK_1		COG0628	Putative transport protein YdiK
PDFLHPBO_03474	CDS	807				hypothetical protein
PDFLHPBO_03475	CDS	663				glutathione S-transferase
PDFLHPBO_03476	CDS	861				hydrolase
PDFLHPBO_03477	CDS	813				hydrolase
PDFLHPBO_03478	CDS	642	rhtC_1		COG1280	Threonine efflux protein
PDFLHPBO_03479	CDS	825				transcriptional regulator
PDFLHPBO_03480	CDS	438				esterase
PDFLHPBO_03481	CDS	1668				AMP-binding protein
PDFLHPBO_03482	CDS	465	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
PDFLHPBO_03483	CDS	342				lipase
PDFLHPBO_03484	CDS	1023	gpsA	1.1.1.94		glycerol-3-phosphate dehydrogenase
PDFLHPBO_03485	CDS	2109	btuB_2			Vitamin B12 transporter BtuB
PDFLHPBO_03486	CDS	930				hypothetical protein
PDFLHPBO_03487	CDS	1956				sensor/response regulator hybrid protein
PDFLHPBO_03488	CDS	516	fabA			3-hydroxydecanoyl-ACP dehydratase
PDFLHPBO_03489	CDS	1218	fabB	2.3.1.41		3-oxoacyl-ACP synthase
PDFLHPBO_03490	CDS	1626				chemotaxis transducer
PDFLHPBO_03491	CDS	441			COG1733	putative HTH-type transcriptional regulator
PDFLHPBO_03492	CDS	477				hypothetical protein
PDFLHPBO_03493	CDS	897				hypothetical protein
PDFLHPBO_03494	CDS	906				hypothetical protein
PDFLHPBO_03495	CDS	423				transcriptional regulator
PDFLHPBO_03496	CDS	276				oxidoreductase
PDFLHPBO_03497	CDS	2247				aldehyde dehydrogenase
PDFLHPBO_03498	CDS	1302				cytochrome C
PDFLHPBO_03499	CDS	783				transcriptional regulator
PDFLHPBO_03500	CDS	822		2.1.2.11		3-methyl-2-oxobutanoate hydroxymethyltransferase
PDFLHPBO_03501	CDS	726				hypothetical protein
PDFLHPBO_03502	CDS	1905	htpG			chaperone protein HtpG
PDFLHPBO_03503	CDS	1233				hypothetical protein
PDFLHPBO_03504	CDS	447				hypothetical protein
PDFLHPBO_03505	CDS	474				hypothetical protein
PDFLHPBO_03506	CDS	237				hypothetical protein
PDFLHPBO_03507	CDS	765				hypothetical protein
PDFLHPBO_03508	CDS	1314	braB			branched-chain amino acid transporter
PDFLHPBO_03509	CDS	888	sucD	6.2.1.5		succinyl-CoA ligase subunit alpha
PDFLHPBO_03510	CDS	1167	sucC	6.2.1.5		succinyl-CoA ligase subunit beta
PDFLHPBO_03511	CDS	1437	lpdG_2	1.8.1.4		2-oxoglutarate dehydrogenase complex dihydrolipoyl dehydrogenase
PDFLHPBO_03512	CDS	1227	sucB	2.3.1.61		2-oxoglutarate dehydrogenase complex dihydrolipoyllysine-residue succinyltransferase
PDFLHPBO_03513	CDS	2832	sucA	1.2.4.2		2-oxoglutarate dehydrogenase subunit E1
PDFLHPBO_03514	CDS	708	sdhB			succinate dehydrogenase iron-sulfur subunit
PDFLHPBO_03515	CDS	1773	sdhA	1.3.5.1		succinate dehydrogenase flavoprotein subunit
PDFLHPBO_03516	CDS	369	sdhD			succinate dehydrogenase subunit D
PDFLHPBO_03517	CDS	387	sdhC			succinate dehydrogenase subunit C
PDFLHPBO_03518	CDS	1287	gltA	2.3.3.1		citrate synthase
PDFLHPBO_03519	CDS	246				hypothetical protein
PDFLHPBO_03520	CDS	1281				hypothetical protein
PDFLHPBO_03521	CDS	993				hypothetical protein
PDFLHPBO_03522	CDS	705				hypothetical protein
PDFLHPBO_03523	CDS	1368				hypothetical protein
PDFLHPBO_03524	CDS	327				hypothetical protein
PDFLHPBO_03525	CDS	744				hypothetical protein
PDFLHPBO_03526	CDS	2451	virB4_1		COG3451	Type IV secretion system protein virB4
PDFLHPBO_03527	CDS	270				hypothetical protein
PDFLHPBO_03528	CDS	387				hypothetical protein
PDFLHPBO_03529	CDS	1071				hypothetical protein
PDFLHPBO_03530	CDS	477				hypothetical protein
PDFLHPBO_03531	CDS	1998	traG_1			Conjugal transfer protein TraG
PDFLHPBO_03532	CDS	906				transcriptional regulator
PDFLHPBO_03533	CDS	531				hypothetical protein
PDFLHPBO_03534	CDS	237				hypothetical protein
PDFLHPBO_03535	CDS	318				transporter
PDFLHPBO_03536	CDS	906				transcriptional regulator
PDFLHPBO_03537	CDS	1404	oprM_4			outer membrane protein OprM
PDFLHPBO_03538	CDS	642				hypothetical protein
PDFLHPBO_03539	CDS	1167				resistance-nodulation-cell division (RND) efflux membrane fusion protein
PDFLHPBO_03540	CDS	3105				resistance-nodulation-cell division (RND) efflux transporter
PDFLHPBO_03541	CDS	621				hypothetical protein
PDFLHPBO_03542	CDS	1119				ABC transporter permease
PDFLHPBO_03543	CDS	822				ABC transporter ATP-binding protein
PDFLHPBO_03544	CDS	930				hypothetical protein
PDFLHPBO_03545	CDS	696				hypothetical protein
PDFLHPBO_03546	CDS	2004				hypothetical protein
PDFLHPBO_03547	CDS	588				hypothetical protein
PDFLHPBO_03548	CDS	558				hypothetical protein
PDFLHPBO_03549	CDS	264				hypothetical protein
PDFLHPBO_03550	CDS	639	soj_4	3.6.-.-	COG1192	Chromosome-partitioning ATPase Soj
PDFLHPBO_03551	CDS	822				hypothetical protein
PDFLHPBO_03552	CDS	285				hypothetical protein
PDFLHPBO_03553	CDS	771				hypothetical protein
PDFLHPBO_03554	CDS	318				hypothetical protein
PDFLHPBO_03555	CDS	294				hypothetical protein
PDFLHPBO_03556	CDS	315				hypothetical protein
PDFLHPBO_03557	CDS	210				hypothetical protein
PDFLHPBO_03558	CDS	2070				hypothetical protein
PDFLHPBO_03559	CDS	828				hypothetical protein
PDFLHPBO_03560	CDS	2304				hypothetical protein
PDFLHPBO_03561	CDS	510	radC_2			DNA repair protein RadC
PDFLHPBO_03562	CDS	1065	yhcG	3.1.-.-	COG4804	Putative nuclease YhcG
PDFLHPBO_03563	CDS	1200				hypothetical protein
PDFLHPBO_03564	CDS	609				hypothetical protein
PDFLHPBO_03565	CDS	255				hypothetical protein
PDFLHPBO_03566	CDS	756				hypothetical protein
PDFLHPBO_03567	CDS	342				hypothetical protein
PDFLHPBO_03568	CDS	867				3-hydroxyisobutyrate dehydrogenase
PDFLHPBO_03569	CDS	552				hypothetical protein
PDFLHPBO_03570	CDS	282	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
PDFLHPBO_03571	CDS	597				hypothetical protein
PDFLHPBO_03572	CDS	1146				hypothetical protein
PDFLHPBO_03573	CDS	180				hypothetical protein
PDFLHPBO_03574	CDS	882				transcriptional regulator
PDFLHPBO_03575	CDS	1362				major facilitator superfamily transporter
PDFLHPBO_03576	CDS	354	amnD	3.5.99.5		2-aminomuconate deaminase
PDFLHPBO_03577	CDS	1398				oxidoreductase
PDFLHPBO_03578	CDS	1365				glutamine synthetase
PDFLHPBO_03579	CDS	1311				oxidoreductase
PDFLHPBO_03580	CDS	240				sulfurtransferase TusA
PDFLHPBO_03581	CDS	1059				23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM
PDFLHPBO_03582	CDS	2733	acnA	4.2.1.3		aconitate hydratase
PDFLHPBO_03583	CDS	1566	aer			aerotaxis receptor Aer
PDFLHPBO_03584	CDS	1158				hypothetical protein
PDFLHPBO_03585	CDS	633				hypothetical protein
PDFLHPBO_03586	CDS	1428	ccoN2			cbb3-type cytochrome C oxidase subunit I
PDFLHPBO_03587	CDS	609	ccoO2			cbb3-type cytochrome C oxidase subunit II
PDFLHPBO_03588	CDS	186	ccoQ2			cytochrome C oxidase cbb3-type subunit CcoQ
PDFLHPBO_03589	CDS	927	ccoP2			cytochrome C oxidase cbb3-type subunit CcoP
PDFLHPBO_03590	CDS	1428	ccoN1			cbb3-type cytochrome C oxidase subunit I
PDFLHPBO_03591	CDS	612	ccoO1			cbb3-type cytochrome C oxidase subunit II
PDFLHPBO_03592	CDS	186	ccoQ1			cytochrome C oxidase cbb3-type subunit CcoQ
PDFLHPBO_03593	CDS	957	ccoP1			cytochrome C oxidase cbb3-type subunit CcoP
PDFLHPBO_03594	CDS	1416				ferredoxin
PDFLHPBO_03595	CDS	540				hypothetical protein
PDFLHPBO_03596	CDS	2436				cation-transporting P-type ATPase
PDFLHPBO_03597	CDS	210				hypothetical protein
PDFLHPBO_03598	CDS	684				hypothetical protein
PDFLHPBO_03599	CDS	1383	hemN			oxygen-independent coproporphyrinogen-III oxidase
PDFLHPBO_03600	CDS	468				hypothetical protein
PDFLHPBO_03601	CDS	735	anr			transcriptional regulator Anr
PDFLHPBO_03602	CDS	549	apt	2.4.2.7		adenine phosphoribosyltransferase
PDFLHPBO_03603	CDS	837				hypothetical protein
PDFLHPBO_03604	CDS	369				drug efflux transporter
PDFLHPBO_03605	CDS	330				multidrug efflux system protein MdtI
PDFLHPBO_03606	CDS	849	fabR			HTH-type transcriptional repressor FabR
PDFLHPBO_03607	CDS	1545				flavin-containing monooxygenase
PDFLHPBO_03608	CDS	888				Baeyer-Villiger monooxygenase
PDFLHPBO_03609	CDS	540				hypothetical protein
PDFLHPBO_03610	CDS	1149				acyl-CoA dehydrogenase
PDFLHPBO_03611	CDS	597	recR			recombination protein RecR
PDFLHPBO_03612	CDS	327				nucleoid-associated protein
PDFLHPBO_03613	CDS	2076	dnaX	2.7.7.7		DNA polymerase III subunits gamma/tau
PDFLHPBO_03614	CDS	747				hypothetical protein
PDFLHPBO_03615	CDS	1293	xerC_2			Tyrosine recombinase XerC
PDFLHPBO_03616	CDS	642				hypothetical protein
PDFLHPBO_03617	CDS	309				hypothetical protein
PDFLHPBO_03618	CDS	375				hypothetical protein
PDFLHPBO_03619	CDS	420				hypothetical protein
PDFLHPBO_03620	CDS	525				hypothetical protein
PDFLHPBO_03621	CDS	378				hypothetical protein
PDFLHPBO_03622	CDS	2385	lig	6.5.1.2		NAD-dependent DNA ligase LigA
PDFLHPBO_03623	CDS	870	zipA			cell division protein ZipA
PDFLHPBO_03624	CDS	3489	smc_2		COG1196	Chromosome partition protein Smc
PDFLHPBO_03625	CDS	660				transcriptional regulator
PDFLHPBO_03626	CDS	1134	alkB2			alkane-1 monooxygenase
PDFLHPBO_03627	CDS	1455	xdhA			xanthine dehydrogenase
PDFLHPBO_03628	CDS	2400	xdhB			xanthine dehydrogenase
PDFLHPBO_03629	CDS	840				hypothetical protein
PDFLHPBO_03630	CDS	1305				guanine deaminase
PDFLHPBO_03631	CDS	534	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
PDFLHPBO_03632	CDS	1734	aceK	2.7.11.5		bifunctional isocitrate dehydrogenase kinase/phosphatase
PDFLHPBO_03633	CDS	1143	pdxB			erythronate-4-phosphate dehydrogenase
PDFLHPBO_03634	CDS	507			COG1733	putative HTH-type transcriptional regulator
PDFLHPBO_03635	CDS	1269	fabF2	2.3.1.41		3-oxoacyl-ACP synthase
PDFLHPBO_03636	CDS	474				hypothetical protein
PDFLHPBO_03637	CDS	3555				hypothetical protein
PDFLHPBO_03638	CDS	630				hypothetical protein
PDFLHPBO_03639	CDS	741				hypothetical protein
PDFLHPBO_03640	CDS	861				hypothetical protein
PDFLHPBO_03641	CDS	393				hypothetical protein
PDFLHPBO_03642	CDS	1581				hypothetical protein
PDFLHPBO_03643	CDS	876				hypothetical protein
PDFLHPBO_03644	CDS	582				IS66 family transposase ISPre3
PDFLHPBO_03645	CDS	102				hypothetical protein
PDFLHPBO_03646	CDS	282	relE	3.1.-.-	COG2026	mRNA interferase toxin RelE
PDFLHPBO_03647	CDS	246	yafN		COG2161	Antitoxin YafN
PDFLHPBO_03648	CDS	2142				hypothetical protein
PDFLHPBO_03649	CDS	1107				hypothetical protein
PDFLHPBO_03650	CDS	669				hypothetical protein
PDFLHPBO_03651	CDS	330				hypothetical protein
PDFLHPBO_03652	CDS	969				hypothetical protein
PDFLHPBO_03653	CDS	1005				hypothetical protein
PDFLHPBO_03654	CDS	894				hypothetical protein
PDFLHPBO_03655	CDS	348				hypothetical protein
PDFLHPBO_03656	CDS	1014				hypothetical protein
PDFLHPBO_03657	CDS	465				hypothetical protein
PDFLHPBO_03658	CDS	495	radC_3			DNA repair protein RadC
PDFLHPBO_03659	CDS	678				hypothetical protein
PDFLHPBO_03660	CDS	1260				hypothetical protein
PDFLHPBO_03661	CDS	633				hypothetical protein
PDFLHPBO_03662	CDS	1668	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
PDFLHPBO_03663	CDS	297				hypothetical protein
PDFLHPBO_03664	tRNA	77				tRNA-Pro(ggg)
PDFLHPBO_03665	CDS	357				hypothetical protein
PDFLHPBO_03666	CDS	303	himA			integration host factor subunit alpha
PDFLHPBO_03667	CDS	2379	pheT	6.1.1.20		phenylalanine--tRNA ligase subunit beta
PDFLHPBO_03668	CDS	1017	pheS	6.1.1.20		phenylalanine--tRNA ligase subunit alpha
PDFLHPBO_03669	CDS	357	rplT			50S ribosomal protein L20
PDFLHPBO_03670	CDS	195	rpmI			50S ribosomal protein L35
PDFLHPBO_03671	CDS	534	infC			translation initiation factor IF-3
PDFLHPBO_03672	CDS	1923	thrS	6.1.1.3		threonine--tRNA ligase
PDFLHPBO_03673	CDS	864				hydrolase
PDFLHPBO_03674	CDS	327				hypothetical protein
PDFLHPBO_03675	CDS	177				hypothetical protein
PDFLHPBO_03676	CDS	90				hypothetical protein
PDFLHPBO_03677	CDS	288				hypothetical protein
PDFLHPBO_03678	CDS	234				hypothetical protein
PDFLHPBO_03679	CDS	783				methionine aminopeptidase
PDFLHPBO_03680	CDS	222				hypothetical protein
PDFLHPBO_03681	CDS	714	endA			DNA-specific endonuclease I
PDFLHPBO_03682	CDS	519				hypothetical protein
PDFLHPBO_03683	CDS	231				hypothetical protein
PDFLHPBO_03684	CDS	234				hypothetical protein
PDFLHPBO_03685	CDS	900				hypothetical protein
PDFLHPBO_03686	CDS	318				hypothetical protein
PDFLHPBO_03687	CDS	444	yqaA		COG1238	Inner membrane protein YqaA
PDFLHPBO_03688	CDS	375				hypothetical protein
PDFLHPBO_03689	CDS	330	yqjD_2		COG4575	putative protein YqjD
PDFLHPBO_03690	CDS	198				hypothetical protein
PDFLHPBO_03691	CDS	231				hypothetical protein
PDFLHPBO_03692	CDS	471	eco			ecotin
PDFLHPBO_03693	CDS	387				hypothetical protein
PDFLHPBO_03694	CDS	444				hypothetical protein
PDFLHPBO_03695	CDS	888				transcriptional regulator
PDFLHPBO_03696	CDS	315				hypothetical protein
PDFLHPBO_03697	CDS	1281	oprD			porin D
PDFLHPBO_03698	CDS	372				hypothetical protein
PDFLHPBO_03699	CDS	345				hypothetical protein
PDFLHPBO_03700	CDS	210				hypothetical protein
PDFLHPBO_03701	CDS	189				hypothetical protein
PDFLHPBO_03702	CDS	210				hypothetical protein
PDFLHPBO_03703	CDS	696				hypothetical protein
PDFLHPBO_03704	CDS	882				hypothetical protein
PDFLHPBO_03705	CDS	96				hypothetical protein
PDFLHPBO_03706	CDS	582				transcriptional regulator
PDFLHPBO_03707	CDS	969				enoyl-CoA hydratase
PDFLHPBO_03708	CDS	483				hypothetical protein
PDFLHPBO_03709	CDS	411				hypothetical protein
PDFLHPBO_03710	CDS	780				isomerase
PDFLHPBO_03711	CDS	267				hypothetical protein
PDFLHPBO_03712	CDS	1026				hypothetical protein
PDFLHPBO_03713	CDS	222				hypothetical protein
PDFLHPBO_03714	CDS	171				hypothetical protein
PDFLHPBO_03715	CDS	507				hypothetical protein
PDFLHPBO_03716	CDS	588				hypothetical protein
PDFLHPBO_03717	CDS	438				hypothetical protein
PDFLHPBO_03718	tRNA	77				tRNA-Val(gac)
PDFLHPBO_03719	CDS	1284				oxidoreductase
PDFLHPBO_03720	CDS	957	yfdC		COG2116	Inner membrane protein YfdC
PDFLHPBO_03721	CDS	978				hypothetical protein
PDFLHPBO_03722	CDS	399				hypothetical protein
PDFLHPBO_03723	CDS	345				hypothetical protein
PDFLHPBO_03724	CDS	342				hypothetical protein
PDFLHPBO_03725	CDS	660				hypothetical protein
PDFLHPBO_03726	CDS	1800				hypothetical protein
PDFLHPBO_03727	CDS	558				hypothetical protein
PDFLHPBO_03728	CDS	219				transcriptional regulator
PDFLHPBO_03729	CDS	468				hypothetical protein
PDFLHPBO_03730	CDS	1239	cpg2	3.4.17.11		glutamate carboxypeptidase
PDFLHPBO_03731	CDS	1596				chemotaxis transducer
PDFLHPBO_03732	CDS	1080				hypothetical protein
PDFLHPBO_03733	CDS	93				hypothetical protein
PDFLHPBO_03734	CDS	378				hypothetical protein
PDFLHPBO_03735	CDS	291				hypothetical protein
PDFLHPBO_03736	CDS	597				hypothetical protein
PDFLHPBO_03737	CDS	1035				hypothetical protein
PDFLHPBO_03738	CDS	657				transcriptional regulator
PDFLHPBO_03739	CDS	1215	sbnD			Staphyloferrin B transporter
PDFLHPBO_03740	CDS	594	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
PDFLHPBO_03741	CDS	999				tRNA-dihydrouridine synthase A
PDFLHPBO_03742	CDS	924	tal	2.2.1.2		transaldolase B
PDFLHPBO_03743	CDS	483				hypothetical protein
PDFLHPBO_03744	CDS	1185				two-component response regulator
PDFLHPBO_03745	CDS	300				hypothetical protein
PDFLHPBO_03746	CDS	705	mlaA		COG2853	Intermembrane phospholipid transport system lipoprotein MlaA
PDFLHPBO_03747	CDS	405				hypothetical protein
PDFLHPBO_03748	CDS	720				transcriptional regulator
PDFLHPBO_03749	CDS	744	phnX_1	3.11.1.1		Phosphonoacetaldehyde hydrolase
PDFLHPBO_03750	CDS	582				hypothetical protein
PDFLHPBO_03751	CDS	264				hypothetical protein
PDFLHPBO_03752	CDS	831				7-cyano-7-deazaguanine reductase
PDFLHPBO_03753	CDS	546				hypothetical protein
PDFLHPBO_03754	CDS	192	ptrA			repressor PtrA
PDFLHPBO_03755	CDS	681	copR_1			two-component response regulator CopR
PDFLHPBO_03756	CDS	1332	copS_1			two-component sensor CopS
PDFLHPBO_03757	CDS	780				ABC transporter permease
PDFLHPBO_03758	CDS	933				ABC transporter ATP-binding protein
PDFLHPBO_03759	CDS	621				glutathione S-transferase
PDFLHPBO_03760	CDS	672				hypothetical protein
PDFLHPBO_03761	CDS	2448				acyl-CoA dehydrogenase
PDFLHPBO_03762	CDS	381				hypothetical protein
PDFLHPBO_03763	CDS	411				hypothetical protein
PDFLHPBO_03764	CDS	1578	arr_2			aminoglycoside response regulator
PDFLHPBO_03765	tRNA	76				tRNA-Glu(ttc)
PDFLHPBO_03766	CDS	774				hypothetical protein
PDFLHPBO_03767	CDS	663				glutathione S-transferase
PDFLHPBO_03768	CDS	483	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
PDFLHPBO_03769	CDS	891				hypothetical protein
PDFLHPBO_03770	CDS	2361				sensor/response regulator hybrid protein
PDFLHPBO_03771	CDS	492	ospR			transcriptional regulator
PDFLHPBO_03772	CDS	486				glutathione peroxidase
PDFLHPBO_03773	CDS	399		1.8.4.12		methionine sulfoxide reductase B
PDFLHPBO_03774	CDS	1212		2.6.1.2		aminotransferase
PDFLHPBO_03775	CDS	453				hypothetical protein
PDFLHPBO_03776	CDS	960	htpX_1			protease HtpX
PDFLHPBO_03777	CDS	1128				hypothetical protein
PDFLHPBO_03778	CDS	657	tpm	2.1.1.67		thiopurine S-methyltransferase
PDFLHPBO_03779	CDS	447				hypothetical protein
PDFLHPBO_03780	CDS	933				transcriptional regulator
PDFLHPBO_03781	CDS	1593				major facilitator superfamily transporter
PDFLHPBO_03782	CDS	1065				secretion protein
PDFLHPBO_03783	CDS	1440	oprN_2			multidrug efflux outer membrane protein OprN
PDFLHPBO_03784	CDS	972				transcriptional regulator
PDFLHPBO_03785	CDS	771	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
PDFLHPBO_03786	CDS	1671				ATP-dependent RNA helicase
PDFLHPBO_03787	tRNA	91				tRNA-Ala(tgc)
PDFLHPBO_03788	CDS	747	speE_2	2.5.1.16		Polyamine aminopropyltransferase
PDFLHPBO_03789	CDS	1347				aldolase
PDFLHPBO_03790	CDS	1209				hypothetical protein
PDFLHPBO_03791	CDS	234				hypothetical protein
PDFLHPBO_03792	CDS	855				transcriptional regulator
PDFLHPBO_03793	CDS	750				hypothetical protein
PDFLHPBO_03794	CDS	957				transcriptional regulator
PDFLHPBO_03795	CDS	456	ohrR			transcriptional regulator
PDFLHPBO_03796	CDS	429	ohr			organic hydroperoxide resistance protein
PDFLHPBO_03797	CDS	567	efp			elongation factor P
PDFLHPBO_03798	CDS	1131				hypothetical protein
PDFLHPBO_03799	tRNA	90				tRNA-Ser(gga)
PDFLHPBO_03800	CDS	252	oprI			outer membrane lipoprotein OprI
PDFLHPBO_03801	CDS	972	ybiS	2.-.-.-	COG1376	putative L,D-transpeptidase YbiS
PDFLHPBO_03802	CDS	279				hypothetical protein
PDFLHPBO_03803	CDS	606	tesA			esterase TesA
PDFLHPBO_03804	CDS	684				ABC transporter ATP-binding protein
PDFLHPBO_03805	CDS	2502				hypothetical protein
PDFLHPBO_03806	CDS	507	greB			transcription elongation factor GreB
PDFLHPBO_03807	CDS	318				hypothetical protein
PDFLHPBO_03808	CDS	549	ligT			2'-5' RNA ligase
PDFLHPBO_03809	CDS	117				hypothetical protein
PDFLHPBO_03810	CDS	981	rmd_2			oxidoreductase Rmd
PDFLHPBO_03811	CDS	1152	arnB_1			UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
PDFLHPBO_03812	CDS	1155	legG	3.2.1.184	COG0381	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing)
PDFLHPBO_03813	CDS	1086	legI	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
PDFLHPBO_03814	CDS	669	epsM	2.3.1.-	COG0110	Putative acetyltransferase EpsM
PDFLHPBO_03815	CDS	1047	cugP	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
PDFLHPBO_03816	CDS	1011				oxidoreductase
PDFLHPBO_03817	CDS	699	legF	2.7.7.82	COG1083	CMP-N,N'-diacetyllegionaminic acid synthase
PDFLHPBO_03818	CDS	759				short-chain dehydrogenase
PDFLHPBO_03819	CDS	1239				hypothetical protein
PDFLHPBO_03820	CDS	1149				hypothetical protein
PDFLHPBO_03821	CDS	1305				hypothetical protein
PDFLHPBO_03822	CDS	1143	wbpG			LPS biosynthesis protein WbpG
PDFLHPBO_03823	CDS	615	hisH2	2.4.2.-		imidazole glycerol phosphate synthase subunit HisH
PDFLHPBO_03824	CDS	783	hisF2	4.1.3.-		imidazole glycerol phosphate synthase subunit HisF
PDFLHPBO_03825	CDS	756	capD	5.1.3.2	COG1086	UDP-glucose 4-epimerase
PDFLHPBO_03826	CDS	1122	wbjC	1.1.1.367		UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase
PDFLHPBO_03827	CDS	618	wecB	5.1.3.14		UDP-N-acetylglucosamine 2-epimerase
PDFLHPBO_03828	CDS	1035	wbpJ			glycosyl transferase WbpJ
PDFLHPBO_03829	CDS	957	wbpK			NAD-dependent epimerase/dehydratase
PDFLHPBO_03830	CDS	1020	wbpL			glycosyltransferase WbpL
PDFLHPBO_03831	CDS	1998	wbpM			nucleotide sugar epimerase/dehydratase WbpM
PDFLHPBO_03832	CDS	324			COG1555	putative protein
PDFLHPBO_03833	tRNA	76				tRNA-Asn(gtt)
PDFLHPBO_03834	CDS	1197		2.6.1.57		aspartate aminotransferase
PDFLHPBO_03835	CDS	2013	uvrB			excinuclease ABC subunit B
PDFLHPBO_03836	CDS	1560				major facilitator superfamily transporter
PDFLHPBO_03837	CDS	1035				secretion protein
PDFLHPBO_03838	CDS	921				transcriptional regulator
PDFLHPBO_03839	CDS	1485	gltX	6.1.1.17		glutamate--tRNA ligase
PDFLHPBO_03840	tRNA	76				tRNA-Ala(ggc)
PDFLHPBO_03841	tRNA	76				tRNA-Glu(ttc)
PDFLHPBO_03842	tRNA	76				tRNA-Ala(ggc)
